NDVI,LST,Hotspot
0.08572158,50.394623,0
0.10637047,50.35019,0
0.12952389,48.15921,0
0.07675668,52.565063,1
0.15560167,47.800323,0
0.14653276,45.12744,0
0.14709376,50.227142,0
0.11481365,51.211517,0
0.2702289,41.196716,0
0.122472584,50.425385,0
0.17522393,47.663605,0
0.14475755,50.914154,0
0.13148199,47.35257,0
0.12304579,45.342773,0
0.1519164,47.36966,0
0.11315447,50.394623,0
0.077499434,51.303802,0
0.1525448,51.17392,0
0.13630502,49.99472,0
0.1329114,50.41855,0
0.21464598,39.59366,0
0.18435824,45.759796,0
0.1460548,50.609955,0
0.1866896,48.340363,0
0.12564453,48.155792,0
0.110388815,51.59433,0
0.15874639,45.11377,0
0.1380418,43.086884,0
0.06544443,51.608,0
0.25141987,44.546387,0
0.16306527,45.961456,0
0.16051707,46.751007,0
0.18992123,46.84671,0
0.13489252,50.760345,0
0.122342855,47.188507,0
0.11066127,48.449768,0
0.26785827,44.631836,0
0.08212063,53.887848,1
0.27975556,44.464355,0
0.078188546,48.856506,0
0.15553056,47.140656,0
0.25653085,43.753387,0
0.20433678,47.137238,0
0.107146345,33.150696,0
0.111967295,50.339935,0
0.18951751,45.65042,0
0.17775789,46.901398,0
0.15525083,46.757843,0
0.13532163,51.064545,0
0.2690156,39.969635,0
0.2188078,43.51413,0
0.2425954,39.245026,0
0.19469027,48.644592,0
0.21388485,46.590363,0
0.2002088,50.32968,0
0.19955434,42.43405,0
0.13291903,47.492706,0
0.23036706,45.58548,0
0.13822365,37.75821,0
0.2066324,51.970306,0
0.18997782,48.668518,0
0.1417962,49.734955,0
0.07574827,52.086517,0
0.105920665,52.814575,1
0.15603706,52.60608,1
0.12732278,49.13336,0
0.15771694,48.524963,0
0.037307125,-12.462769,0
0.13990313,44.91211,0
0.16177084,23.310211,0
0.13393818,51.0372,0
0.09246494,42.324677,0
0.121364325,46.371613,0
0.2711612,47.608917,0
0.1552449,51.20468,0
0.2663882,45.03174,0
0.2344405,41.84616,0
0.22138184,44.69336,0
0.11386035,52.3497,1
0.14344211,51.033783,0
0.18970226,46.634796,0
0.1787687,46.976593,0
0.12434783,43.34323,0
0.097427376,50.24765,0
0.12164698,21.303864,0
0.11140805,49.061584,0
0.002806954,33.46176,0
0.062085263,50.223724,0
0.0792408,46.17337,0
0.2023043,45.841827,0
0.16874823,48.93512,0
0.13649324,48.552307,0
0.102928996,49.276917,0
0.10315145,57.394714,1
0.10038412,48.012238,0
0.12405587,43.32614,0
0.14805143,47.85843,0
0.23283418,44.27292,0
0.17800054,49.52646,0
0.18754089,42.28708,0
0.12558487,46.91165,0
0.20001456,48.15921,0
0.113397285,56.471832,1
0.16993076,47.526886,0
0.1645844,47.967804,0
0.2259665,47.311554,0
0.06355246,50.2955,0
0.32670316,38.44864,0
0.18654703,47.97464,0
0.25706428,40.273834,0
0.13380547,46.14261,0
0.24258243,46.31009,0
0.120921,47.72513,0
0.16853802,45.811066,0
0.07112935,53.539215,1
0.20286816,43.68161,0
0.17792545,45.70169,0
0.18339692,45.807648,0
0.13227698,45.862335,0
0.2205386,41.203552,0
0.14782912,48.26175,0
0.20113896,46.40921,0
0.14853452,44.871094,0
0.08664908,51.385834,0
0.18552947,48.63092,0
0.14937374,45.8179,0
0.13499923,48.10794,0
0.11612587,47.516632,0
0.18725604,45.90335,0
0.117560945,47.15091,0
0.21788922,46.1221,0
0.24329692,42.868134,0
0.19061583,48.265167,0
0.15875262,51.464447,0
0.07519944,51.5123,0
0.22053507,45.318848,0
0.19816859,46.2554,0
0.120600775,46.9971,0
0.12025037,46.604034,0
0.21890135,47.373077,0
0.17251946,42.6904,0
0.1473738,44.32077,0
0.23016657,47.1304,0
0.1648925,46.101593,0
0.10303201,38.475983,0
0.12759116,42.864716,0
0.06352239,50.41855,0
0.20592695,50.03232,0
0.07861012,47.578156,0
0.16118738,45.664093,0
0.20716304,42.5195,0
0.12186712,49.618744,0
0.1132547,52.82141,1
0.04803685,5.5296936,0
0.20735922,45.26416,0
0.17437653,46.78177,0
0.37962553,40.53363,0
0.12986968,42.09909,0
0.09824803,29.55838,0
0.13285807,44.83008,0
0.23618747,45.65042,0
0.29576033,45.43167,0
0.14611043,47.697784,0
0.15289585,46.026398,0
0.15706617,51.754974,0
0.23535484,40.082428,0
0.094288774,50.712494,0
0.21261549,48.71637,0
0.120491266,49.847748,0
0.17155011,45.783722,0
0.14240848,51.368744,0
0.14757086,46.79544,0
0.1591881,48.791565,0
0.23889251,44.748047,0
0.17419821,49.11969,0
0.22646482,43.322723,0
0.08762083,49.38629,0
0.10920297,48.996643,0
0.15659036,46.720245,0
0.093404464,41.418915,0
0.15543959,41.59323,0
0.1835519,47.78665,0
0.1662,51.143158,0
0.1867236,44.789062,0
0.15271294,46.37503,0
0.22034982,47.80374,0
0.14755137,47.882355,0
0.1502679,47.4722,0
0.086727895,46.063995,0
0.172638,49.75888,0
0.20908697,45.29492,0
0.17081706,50.08017,0
0.1358444,50.726166,0
0.17590018,50.75009,0
0.22631793,46.993683,0
0.07287943,50.88681,0
0.17288029,45.981964,0
0.1806913,44.18747,0
0.11351173,48.14212,0
0.1542846,45.77005,0
0.1978163,44.553223,0
0.14595158,46.641632,0
0.1530545,48.6651,0
0.13203143,48.213898,0
0.17750463,49.987885,0
0.11371888,43.36032,0
0.11323939,49.967377,0
0.17562543,50.927826,0
0.21627004,48.138702,0
0.13418372,47.4722,0
0.10437416,52.746216,1
0.07226902,49.72812,0
0.12493239,47.954132,0
0.11709396,48.12503,0
0.14281975,46.446808,0
0.13042407,51.78232,0
0.10466475,52.308685,1
0.2206494,45.418,0
0.11384087,51.98398,0
0.088576466,37.293365,0
0.19711913,47.937042,0
0.13595738,50.89023,0
0.14243759,53.569977,1
0.13418107,48.938538,0
0.16751592,48.19339,0
0.13972959,51.56015,0
0.13039231,49.57431,0
0.16719127,42.78952,0
0.13978957,48.897522,0
0.11557834,40.174713,0
0.10394025,47.783234,0
0.08304578,53.78531,1
0.14143215,48.47711,0
0.09876296,50.421967,0
0.24874543,46.49466,0
0.15243633,50.227142,0
0.16248915,48.65143,0
0.094205506,50.370697,0
0.20393938,46.583527,0
0.13870133,48.015656,0
0.06510358,53.20764,1
0.11660921,48.24124,0
0.03206009,37.53946,0
0.1289504,44.361816,0
0.25784668,43.855927,0
0.29066136,47.23636,0
0.16993019,44.122528,0
0.17450412,50.592865,0
0.17415787,44.08835,0
0.13603981,42.915985,0
0.24050184,47.14749,0
0.14770168,47.31839,0
0.30236146,36.907104,0
0.09585253,49.919525,0
0.14362921,49.358948,0
0.14493231,48.637756,0
0.20754585,44.50537,0
0.16902813,51.146576,0
0.11486625,50.965424,0
0.1546191,45.318848,0
0.10950233,48.979553,0
0.1827488,47.954132,0
0.15042287,54.69449,1
0.14917059,49.232483,0
0.15429688,48.29593,0
0.21419585,45.489777,0
0.14681771,47.65335,0
0.105619624,49.246155,0
0.1538237,45.78714,0
0.15517241,12.543457,0
0.23150896,45.16504,0
0.19434418,47.885773,0
0.12397238,50.042572,0
0.11808604,46.029816,0
0.25641888,39.40909,0
0.23947467,49.065002,0
0.21016999,40.827576,0
0.17188887,43.842255,0
0.099746384,48.44635,0
0.16923186,47.34915,0
0.08298007,47.25003,0
0.24587394,41.57956,0
0.120699845,48.808655,0
0.24044587,43.538055,0
0.1389654,50.387787,0
0.090658985,49.81015,0
0.16690627,49.027405,0
0.109759785,56.229156,1
0.1086045,51.751556,0
0.1819634,47.97464,0
0.07981346,52.390717,1
0.23219815,44.74121,0
0.19144127,41.083923,0
0.23861323,47.263702,0
0.14333025,49.82724,0
0.2116714,48.928284,0
0.26882878,45.725616,0
0.18667163,49.20514,0
0.231158,44.160126,0
0.14105801,48.42581,0
0.26320344,47.851593,0
0.13732885,50.274994,0
0.20002949,45.71878,0
0.20049961,46.480988,0
0.22125946,48.036163,0
0.101231456,47.291046,0
0.19234736,48.299347,0
0.29963088,44.553223,0
0.25442815,43.315887,0
0.26159117,47.27054,0
0.0812804,45.763214,0
0.08621558,51.785736,0
0.12998243,42.26657,0
0.09682182,48.442932,0
0.26338938,44.966797,0
0.15521577,49.1026,0
0.16598423,51.085052,0
0.15570167,46.27249,0
0.0654317,48.189972,0
0.1045906,48.719788,0
0.16803752,50.86972,0
0.22425653,45.288086,0
0.13547078,40.287506,0
0.23801765,48.856506,0
0.12257848,48.576233,0
0.13245776,56.33853,1
0.14866345,49.160706,0
0.19372605,44.108856,0
0.12558563,52.161713,1
0.11580058,48.442932,0
0.1480922,48.24124,0
0.24324487,44.211395,0
0.19604068,42.786102,0
0.23408362,44.59082,0
0.14402343,43.473114,0
0.111907385,18.097748,0
0.14295337,47.612335,0
0.1383113,50.596283,0
0.06763158,51.119232,0
0.114608176,33.072083,0
0.20560141,47.33548,0
0.122534506,49.837494,0
0.1427864,50.04599,0
0.15998101,44.484863,0
0.1462448,47.154327,0
0.13718313,47.41751,0
0.09650956,51.39267,0
0.13575825,44.395996,0
0.17635238,44.604492,0
0.09265899,51.061127,0
0.09858922,49.72812,0
0.15471675,48.685608,0
0.12364152,49.095764,0
0.08526603,55.176422,1
0.24634801,41.483856,0
0.07761343,50.06308,0
0.16022244,48.00882,0
0.14940664,48.38138,0
0.21795073,44.331024,0
0.1826749,44.553223,0
0.21982181,45.523956,0
0.12853092,48.473694,0
0.11823196,48.248077,0
0.027865892,32.644836,0
0.11166182,45.192383,0
0.18636003,43.83542,0
0.16640514,47.11673,0
0.124396004,50.93466,0
0.1691598,50.661224,0
0.25620967,43.41501,0
0.30176252,42.461395,0
0.22905938,50.722748,0
0.16519606,48.398468,0
0.23601039,43.332977,0
0.1397445,46.12552,0
0.0655308,53.3136,1
0.13650474,48.299347,0
0.13510562,50.86972,0
0.1450739,51.00302,0
0.23918054,44.23874,0
0.114224814,47.868683,0
0.12454272,48.51471,0
0.1335851,49.84091,0
0.10807056,49.259827,0
0.07377596,51.467865,0
0.1682024,47.57132,0
0.07014937,52.448822,1
0.37615013,44.748047,0
0.119978756,47.096222,0
0.14980248,47.97464,0
0.17444906,42.375946,0
0.17206392,50.879974,0
0.11418379,49.11969,0
0.12670524,48.118195,0
0.13933326,52.9718,1
0.20060034,49.259827,0
0.095654756,50.319427,0
0.107474536,44.433594,0
0.12017471,47.4722,0
0.31278273,43.637177,0
0.1495471,50.408295,0
0.09820359,52.60608,1
0.14928308,51.32431,0
0.10676192,49.89218,0
0.19448586,46.132355,0
0.18039879,43.890106,0
0.1156593,49.8956,0
0.068642326,27.99289,0
0.14781775,50.90732,0
0.1511987,49.376038,0
0.06552552,51.799408,0
0.14045765,49.57773,0
0.084816344,53.860504,1
0.1811943,47.311554,0
0.11255612,49.106018,0
0.09365106,49.259827,0
0.12937245,45.592316,0
0.015994944,33.571136,0
0.20028222,47.174835,0
0.11319424,51.218353,0
0.1662944,44.484863,0
0.21156228,45.219727,0
0.33270535,43.021942,0
0.29347187,46.870636,0
0.27131674,41.521454,0
0.12241364,43.103973,0
-0.014986376,34.562347,0
0.12421751,47.85843,0
0.16711515,50.917572,0
0.08856502,48.114777,0
0.15396467,47.865265,0
0.13758712,48.675354,0
0.23725562,43.028778,0
0.15790837,48.070343,0
0.15419349,46.40921,0
0.30307603,45.07959,0
0.1142254,49.81015,0
0.19726911,48.535217,0
0.104119904,47.239777,0
0.1838896,48.80182,0
0.15594314,45.999054,0
0.17065763,47.564484,0
0.07392378,50.18271,0
0.103688456,49.297424,0
0.17443536,47.58841,0
0.103584714,41.456512,0
0.18230966,45.790558,0
0.19370438,48.015656,0
0.12558499,47.304718,0
0.13220686,45.1958,0
0.13472928,49.38971,0
0.24380204,44.570312,0
0.11075365,52.61975,1
0.2864558,39.815826,0
0.13895284,45.103516,0
0.13774124,44.621582,0
0.1741667,48.097687,0
0.14066721,46.81253,0
0.19080958,51.252533,0
0.10245276,51.505463,0
0.14432235,48.12845,0
0.28168127,43.54831,0
0.149149,47.643097,0
0.11971531,30.477814,0
0.22827679,41.381317,0
0.28377545,37.262604,0
0.09056604,50.377533,0
0.1560878,42.998016,0
0.1635453,46.32718,0
0.124499254,49.87509,0
0.17197706,38.756256,0
0.23005356,45.19922,0
0.17734972,46.805695,0
0.17119019,49.519623,0
0.18799104,48.69928,0
0.11315526,51.84726,0
0.20224918,45.16162,0
0.12130675,41.05316,0
0.12358525,53.149536,1
0.095183134,51.772064,0
0.16729945,45.865753,0
0.12907118,50.24765,0
0.13412617,42.881805,0
0.16231157,44.279755,0
0.11141468,49.495697,0
0.12392192,49.687103,0
0.11962186,51.050873,0
0.44384405,36.267944,0
0.18602008,52.295013,1
0.15418388,47.273956,0
0.12214632,47.95755,0
0.16832112,50.709076,0
0.2435944,45.780304,0
0.10433633,49.410217,0
0.1234417,46.85013,0
0.19265257,46.17337,0
0.16926599,49.62558,0
0.18902901,49.030823,0
0.18011446,45.134277,0
0.1761115,49.47519,0
0.11419775,46.59378,0
0.14955993,49.550385,0
0.1620158,46.463898,0
0.19868085,45.749542,0
0.22941136,43.575653,0
0.19402249,48.200226,0
0.25387415,47.33206,0
0.16492504,44.59424,0
0.1383674,45.63333,0
0.2165231,43.41159,0
0.34382257,39.32022,0
0.140599,50.55185,0
0.061505377,50.975677,0
0.20394868,49.430725,0
0.13498673,47.574738,0
0.17592259,45.88968,0
0.115526,49.48886,0
0.19110554,43.794403,0
0.1473996,49.834076,0
0.048871472,-16.916443,0
0.25205654,43.961884,0
0.06374995,53.593903,1
0.113365054,47.950714,0
0.14016567,43.606415,0
0.06519429,48.542053,0
0.19579387,43.332977,0
0.15221995,50.285248,0
0.14471272,50.89023,0
0.13167132,58.17404,1
0.08014949,49.86142,0
0.13156685,52.35312,1
0.2003848,48.265167,0
0.080752164,53.652008,1
0.17654018,46.316925,0
0.15714073,29.640411,0
0.13508357,48.825745,0
0.118731625,52.260834,1
0.19707024,43.873016,0
0.1971498,48.726624,0
0.18570757,51.177338,0
0.18564479,42.153778,0
0.09151401,54.014313,1
0.16445214,47.075714,0
0.115760475,46.146027,0
0.15995024,48.859924,0
0.09926439,51.17392,0
0.14940037,48.316437,0
0.17675683,48.743713,0
0.06972351,52.20273,1
0.122609675,47.40384,0
0.14789464,52.356537,1
0.19961083,45.17871,0
0.1051787,48.34378,0
0.10818177,47.752472,0
0.23269707,46.884308,0
0.0920939,51.0372,0
0.17036809,48.521545,0
0.11779761,50.227142,0
0.10813177,48.422394,0
0.09403262,50.121185,0
0.22558188,46.501495,0
0.26485783,44.460938,0
0.071820125,51.32773,0
0.044567253,33.612152,0
0.0760556,51.232025,0
0.20780848,44.481445,0
0.10696056,48.29593,0
0.21386988,47.844757,0
0.1268634,48.65143,0
0.18367484,49.899017,0
0.20206897,44.864258,0
0.12664923,47.65677,0
0.15583985,43.134735,0
0.07100285,51.6456,0
0.19949125,47.72513,0
0.16771024,49.816986,0
0.09203755,46.313507,0
0.23271623,46.85013,0
0.18528003,48.172882,0
0.10960185,44.59424,0
0.13574997,46.40921,0
0.1522901,51.61142,0
0.16031091,49.663177,0
0.21961606,45.92044,0
0.34751725,42.191376,0
0.17467222,44.970215,0
0.19296187,47.516632,0
0.1593402,49.67685,0
0.13365339,48.189972,0
0.12800953,49.65634,0
0.24538104,44.225067,0
0.1056749,50.14853,0
0.066932835,53.149536,1
0.19656616,47.72513,0
0.22837287,48.367706,0
0.110996544,50.78769,0
0.099589676,50.124603,0
0.19091631,46.204132,0
0.22101794,44.70703,0
0.15024124,49.010315,0
0.31118596,42.324677,0
0.16677785,48.41214,0
0.13125749,46.101593,0
0.1690928,37.99405,0
-0.0044860733,31.424591,0
0.21497713,42.751923,0
0.25796115,39.37491,0
0.14615071,47.779816,0
0.21076007,46.337433,0
0.2358804,43.34665,0
0.1258779,49.328186,0
0.12913182,50.592865,0
0.33129823,39.815826,0
0.08712441,49.502533,0
0.08941854,50.0289,0
0.17221312,45.154785,0
0.15565379,49.50937,0
0.16947071,50.090424,0
0.13377318,43.903778,0
0.1887702,44.683105,0
0.22581784,45.70511,0
0.16061378,49.00348,0
0.17888626,44.87451,0
0.15982129,47.513214,0
0.08237313,48.0054,0
0.12961778,48.93512,0
0.13332604,47.523468,0
0.14239849,49.30426,0
0.14896908,47.848175,0
0.12846479,49.864838,0
0.16443427,41.381317,0
0.1659903,50.141693,0
0.14989881,50.374115,0
0.10572549,47.62259,0
0.13386711,49.854584,0
0.26318476,43.473114,0
0.07623388,54.448395,1
0.11603495,51.331146,0
0.08543986,51.7789,0
0.24848725,44.92578,0
0.3560917,43.42868,0
0.22794938,50.53476,0
0.0813488,45.335938,0
0.123511165,50.910736,0
0.116443105,20.661255,0
0.14647947,45.961456,0
0.17432766,46.016144,0
0.14297388,37.57364,0
0.23766269,37.348053,0
0.088519804,53.36145,1
0.07243875,48.928284,0
0.16032504,49.263245,0
0.13290152,48.76764,0
0.25793278,50.579193,0
0.15360647,47.533722,0
0.109560855,54.653473,1
0.18430671,49.48886,0
0.09980783,55.118317,1
0.13680562,47.937042,0
0.111683086,48.196808,0
0.12843563,50.12802,0
0.25802037,39.361237,0
0.16326801,50.189545,0
0.10969378,47.919952,0
0.06257609,35.006683,0
0.15254347,49.242737,0
0.043439683,38.841705,0
0.12204255,50.134857,0
0.21791394,43.972137,0
0.16750936,47.964386,0
0.1301068,51.17392,0
0.11954214,51.638763,0
0.12995549,50.309174,0
0.13356915,49.99472,0
0.1466185,44.163544,0
0.103680275,48.449768,0
0.120329745,46.453644,0
0.23408599,44.645508,0
0.17375517,49.605072,0
0.14001812,49.99814,0
0.16695641,46.49466,0
0.11836207,48.14212,0
0.0589863,40.089264,0
0.21972972,47.861847,0
0.17627728,45.811066,0
0.14519083,45.917023,0
0.20629309,41.976044,0
0.14633262,51.66269,0
0.11717172,51.382416,0
0.13348837,52.055756,0
0.18584788,43.972137,0
0.2078978,48.169464,0
0.29826146,42.611786,0
0.07846102,50.31259,0
0.12242888,51.13974,0
0.2004348,44.28659,0
0.14498504,49.789642,0
0.15870139,50.98935,0
0.12547934,48.26175,0
0.16058849,47.226105,0
0.14071307,47.062042,0
0.14669935,48.019073,0
0.3022163,43.24411,0
0.2620832,42.30417,0
0.16849488,47.861847,0
0.09586269,43.56198,0
0.12422145,47.646515,0
0.16969498,50.03232,0
0.21250361,48.88385,0
0.15895829,46.938995,0
0.2011312,48.56598,0
0.14564422,48.859924,0
0.21527453,46.70999,0
0.15979768,47.46878,0
0.107311875,44.05075,0
0.10119397,50.357025,0
0.14476317,47.83792,0
0.20480217,47.28763,0
0.1391538,49.05475,0
0.11476743,10.725067,0
0.09917713,52.038666,0
0.13033938,50.71591,0
0.13657047,54.36978,1
0.12198338,43.32614,0
0.15189162,49.45468,0
0.06853085,53.945953,1
0.20551683,44.970215,0
0.14041734,49.92978,0
0.11678691,44.956543,0
0.21960522,50.268158,0
0.14805213,50.521088,0
0.085130334,47.796906,0
0.17281373,48.121613,0
0.11232627,53.569977,1
0.19409283,45.876007,0
0.12159111,48.668518,0
0.08522466,46.76126,0
0.1840326,45.609406,0
0.13584514,52.086517,0
0.11979777,49.30426,0
0.10363307,47.171417,0
0.070592254,48.81549,0
0.07675676,48.542053,0
0.17829937,46.480988,0
0.21308932,44.081512,0
0.28037903,42.478485,0
0.12333609,45.698273,0
0.08319739,47.243195,0
0.2077156,48.282257,0
0.119913265,48.350616,0
0.27165535,41.921356,0
0.233848,36.684937,0
0.107791424,50.17929,0
0.11987037,45.623077,0
0.35295218,43.879852,0
0.1565653,48.76422,0
0.12097464,48.689026,0
0.1308461,36.825073,0
0.2403241,47.885773,0
0.0129332645,32.38507,0
0.11049874,53.306763,1
0.1430732,50.302338,0
0.16439012,45.964874,0
0.16264822,50.31259,0
0.10110804,40.97455,0
0.35091156,46.877472,0
0.09784895,51.095306,0
0.10976872,50.445892,0
0.039575838,34.394867,0
0.09184949,50.41513,0
0.14929688,48.904358,0
0.13769765,44.341278,0
0.18273689,42.307587,0
0.16352928,49.21881,0
0.17711632,46.78177,0
0.25515643,44.990723,0
0.25759265,45.831573,0
0.14887297,45.01465,0
0.13156806,50.49716,0
0.30172697,40.058502,0
0.05362451,40.04825,0
0.082052305,51.956635,0
0.08532788,51.00302,0
0.14929377,50.510834,0
0.16837259,47.711456,0
0.13365866,45.19922,0
0.22393951,46.15628,0
0.106283136,45.43167,0
0.1591575,45.83499,0
0.16493043,44.966797,0
0.08439783,51.553314,0
0.14952657,45.50003,0
0.14861594,44.41992,0
0.280011,43.268036,0
0.20480877,46.843292,0
0.19507162,46.251984,0
0.11870642,48.610413,0
0.11600434,50.34677,0
0.27765945,42.717743,0
0.15372334,49.030823,0
0.23247115,43.483368,0
0.015205435,34.869965,0
0.13473909,47.058624,0
0.065295294,51.454193,0
0.091705866,50.039154,0
0.14461134,47.79007,0
0.2803518,37.272858,0
0.12095837,49.59482,0
0.26255327,43.507294,0
0.1187905,53.662262,1
0.17612445,49.280334,0
0.15456733,49.00006,0
0.10743211,51.888275,0
0.14845738,47.19876,0
0.12243291,49.29059,0
0.19371097,46.76468,0
0.31456047,44.782227,0
0.07624906,49.417053,0
0.103461675,39.25186,0
0.120525725,50.425385,0
0.1032719,52.592407,1
0.18943278,48.07718,0
0.09294638,51.249115,0
0.28975165,48.0054,0
0.2065451,45.459015,0
0.27856514,43.121063,0
0.2794449,43.640594,0
0.104382776,53.00598,1
0.17937133,43.44919,0
0.23464912,53.115356,1
0.17032307,40.930115,0
0.05355421,54.246735,1
0.13037218,50.53476,0
0.19166102,43.63034,0
0.056695245,49.54013,0
0.22610345,45.677765,0
0.21139625,46.385284,0
0.27778915,42.96042,0
0.050875653,44.52588,0
0.1127683,48.7984,0
0.12661585,48.719788,0
0.08526523,52.52063,1
0.11130435,49.67685,0
0.26073918,42.75534,0
0.11673878,51.707123,0
0.10239705,52.879517,1
0.10621912,49.410217,0
0.11313413,54.10318,1
0.11244667,45.100098,0
0.22415984,44.495117,0
0.13497823,48.877014,0
0.10026994,48.51471,0
0.25775623,44.365234,0
0.27670878,43.332977,0
0.106751256,46.187042,0
0.2512254,43.551727,0
0.078891836,50.866302,0
0.2528524,43.203094,0
0.10736899,51.05429,0
0.1047453,48.692444,0
0.13412301,50.862885,0
0.08718683,51.184174,0
0.2973093,40.85492,0
0.16004866,52.31894,1
0.22000507,44.409668,0
0.19048458,41.001892,0
0.13896099,43.456024,0
0.18479982,41.856415,0
0.11879635,50.025482,0
0.09677616,52.43515,1
0.15875968,48.64801,0
0.18119659,39.282623,0
0.15147278,50.326263,0
0.121369384,45.39749,0
0.01658311,34.620453,0
0.25398973,46.046906,0
0.10695012,51.631927,0
0.16360973,47.67386,0
0.14001729,52.565063,1
0.17765464,43.04245,0
0.22779788,44.799316,0
0.19352162,47.195343,0
0.08035436,45.715363,0
0.09183497,46.921906,0
0.10124874,49.81015,0
0.14811906,48.384796,0
0.16331609,42.693817,0
0.12064813,47.718292,0
0.20145911,42.228973,0
0.20365489,42.191376,0
0.13823679,44.529297,0
0.15570311,50.38095,0
0.12258998,47.55081,0
0.21907793,46.89456,0
0.124129035,50.268158,0
0.2487993,44.833496,0
0.13854519,44.898438,0
0.13597734,46.802277,0
0.11343818,51.87802,0
0.15243272,46.66214,0
0.10909677,48.56598,0
0.09151166,50.538177,0
0.13903463,54.024567,1
0.124978766,47.6055,0
0.10971851,50.274994,0
0.19578594,46.651886,0
0.107718535,52.397552,1
0.11645953,50.254486,0
0.14941804,46.91165,0
0.15157636,48.589905,0
0.10046083,22.60611,0
0.07914609,52.21982,1
0.124299586,51.4747,0
0.08876656,52.561646,1
0.085818075,45.151367,0
0.25543234,43.100555,0
0.2808754,44.450684,0
0.18196782,46.187042,0
0.18188007,41.688934,0
0.14616254,51.566986,0
0.1330987,45.322266,0
0.08653889,50.705658,0
0.16116306,44.953125,0
0.107028574,50.493744,0
0.10399439,51.399506,0
0.14440876,49.11969,0
0.1238218,51.652435,0
0.14733024,42.8237,0
0.10966141,52.308685,1
0.15177166,48.637756,0
0.28246474,43.114227,0
0.11855587,48.57965,0
0.15493792,51.37558,0
0.18437035,45.66751,0
0.1396574,43.9653,0
0.17482823,46.74759,0
0.19319154,47.09964,0
0.15637052,48.41214,0
0.14014027,45.640167,0
0.14832383,48.54889,0
0.19618171,42.87497,0
0.12959881,49.13336,0
0.2037641,47.45169,0
0.10273365,52.137787,1
0.2393237,42.393036,0
0.21101975,44.987305,0
0.121635064,49.87851,0
0.28352034,36.329468,0
0.21075664,47.260284,0
0.14937657,47.45169,0
0.23217045,45.664093,0
0.07883546,48.391632,0
0.22665435,44.953125,0
0.10260472,49.078674,0
0.14512527,46.210968,0
0.17313674,43.322723,0
0.09401641,46.197296,0
0.092818044,49.215393,0
0.24257497,43.07321,0
0.080208026,51.413177,0
0.2188156,44.21823,0
0.22869577,43.873016,0
0.18559222,48.166046,0
0.1490404,49.50595,0
0.23132981,37.296783,0
0.13974522,47.684113,0
0.21500798,47.581573,0
0.19170842,50.681732,0
0.22676875,45.318848,0
0.17532948,47.50296,0
0.27546263,44.32077,0
0.15429042,51.42343,0
0.10281722,53.686188,1
0.1775974,48.972717,0
0.14074706,50.305756,0
0.16875578,47.376495,0
0.11420402,52.02841,0
0.21532293,42.745087,0
0.1214936,48.521545,0
0.10125025,42.550262,0
0.15029666,46.25882,0
0.14247686,50.360443,0
0.0022571147,31.568146,0
0.20682015,41.62741,0
0.12020062,48.032745,0
0.14650409,46.703156,0
0.14585985,45.75638,0
0.10445616,51.061127,0
0.10697014,41.097595,0
0.1557009,49.799896,0
0.1367732,47.38675,0
0.12441447,20.862915,0
0.09917642,52.03183,0
0.17010328,47.010773,0
0.21483935,47.40042,0
0.11968689,47.304718,0
0.15379763,50.387787,0
0.15290819,48.148956,0
0.12482302,48.172882,0
0.1408397,45.493195,0
0.15223472,50.056244,0
0.073957585,49.74179,0
0.14428113,51.71054,0
0.0945418,51.081635,0
0.14343342,47.191925,0
0.14359589,49.991302,0
0.14911824,46.39554,0
0.10482134,50.237396,0
0.15189952,48.959045,0
0.21933872,45.694855,0
0.22521348,47.759308,0
0.10908021,44.74463,0
0.07756868,51.89853,0
0.08246416,49.464935,0
0.078883074,51.925873,0
0.13313799,46.621124,0
0.17580695,44.884766,0
0.22056992,49.297424,0
0.1520496,44.748047,0
0.15278822,45.681183,0
0.28749463,39.9628,0
0.16260189,48.405304,0
0.21210405,47.096222,0
0.1917159,48.439514,0
0.1161273,52.794067,1
0.12782465,52.725708,1
0.18299204,48.251495,0
0.2189376,44.348114,0
0.11787628,49.598236,0
0.17001751,45.206055,0
0.11001103,48.44635,0
0.11315386,46.422882,0
0.25639018,43.65085,0
0.21889919,42.010223,0
0.1638246,48.921448,0
0.1352121,49.50937,0
0.047569573,40.861755,0
0.14084592,49.570892,0
0.09330187,48.087433,0
0.16115007,48.54889,0
0.16793817,45.660675,0
0.2055868,44.061005,0
0.19000949,49.52646,0
0.2031324,43.220184,0
0.07720614,53.453735,1
0.14395274,39.72354,0
0.07900769,47.72171,0
0.116468735,56.88202,1
0.22424409,45.510284,0
0.12608369,45.154785,0
0.2588012,45.50003,0
0.11388701,48.572815,0
0.122693844,51.502045,0
0.12708299,45.496613,0
0.1389644,53.07434,1
0.10794346,48.456604,0
0.04139352,33.232758,0
0.11219512,50.121185,0
0.16463135,44.771973,0
0.23672652,46.733917,0
0.23526873,41.90085,0
0.15091814,43.466278,0
0.07757261,51.02011,0
0.14151774,44.563477,0
0.2334284,43.189423,0
0.15804149,46.063995,0
0.20175055,45.698273,0
0.14546801,44.01999,0
0.1256872,48.442932,0
0.08705644,53.046997,1
0.16286261,48.627502,0
0.1799182,50.705658,0
0.08695058,45.793976,0
0.14310236,44.666016,0
0.12887333,47.954132,0
0.18206838,44.026825,0
